x_um,y_um
1484.3236455993444,563.0951324030025
1486.1386178977793,564.2146937495277
1487.9535901962145,565.3758244932404
1489.7685624946494,566.5763299983587
1491.5835347930843,567.8140156291009
1493.3985070915191,569.0866867496861
1495.213479389954,570.3921487243323
1497.028451688389,571.7282069172581
1498.8434239868238,573.0926666926821
1500.6583962852587,574.4833334148227
1502.4733685836936,575.8980124478983
1504.2883408821288,577.3345091561276
1506.1033131805636,578.790628903729
1507.9182854789985,580.2641770549209
1509.7332577774337,581.7529589739215
1511.5482300758686,583.2547800249498
1513.3632023743035,584.7674455722239
1515.1781746727384,586.2887609799625
1516.9931469711732,587.8165316123841
1518.8081192696081,589.3485628337071
1520.623091568043,590.88266000815
1522.438063866478,592.4166284999312
1524.2530361649128,593.9482736732695
1526.068008463348,595.475400892383
1527.8829807617828,596.9958155214902
1529.6979530602177,598.5073229248097
1531.5129253586529,600.0077284665603
1533.3278976570878,601.4948375109598
1535.1428699555227,602.9664554222271
1536.9578422539576,604.4203875645806
1538.7728145523924,605.854439302239
1540.5877868508273,607.2664159994205
1542.4027591492622,608.6541230203435
1544.2177314476971,610.0153657292268
1546.032703746132,611.3479494902888
1547.8476760445672,612.6496947918147
1549.662648343002,613.9192897928084
1551.477620641437,615.1567451575172
1553.292592939872,616.3621827374935
1555.107565238307,617.5357243842893
1556.9225375367419,618.677491949457
1558.7375098351768,619.7876072845487
1560.5524821336116,620.8661922411168
1562.3674544320465,621.9133686707135
1564.1824267304814,622.9292584248906
1565.9973990289163,623.9139833552009
1567.8123713273512,624.8676653131964
1569.6273436257864,625.7904261504295
1571.4423159242212,626.6823877184521
1573.2572882226561,627.5436718688164
1575.0722605210913,628.3744004530754
1576.8872328195262,629.1746953227805
1578.702205117961,629.9446783294842
1580.517177416396,630.6844713247386
1582.3321497148308,631.3941961600963
1584.1471220132657,632.0739746871092
1585.9620943117006,632.7239287573293
1587.7770666101355,633.3441802223095
1589.5920389085704,633.9348509336016
1591.4070112070056,634.4960627427581
1593.2219835054404,635.027937501331
1595.0369558038753,635.5305970608727
1596.8519281023102,636.004163272935
1598.6669004007454,636.4487579890706
1600.4818726991803,636.8645030608315
1602.2968449976152,637.2515203397701
1604.11181729605,637.6099316774385
1605.926789594485,637.9398589253889
1607.7417618929198,638.2414239351737
1609.5567341913547,638.514748558345
1611.3717064897896,638.7599546464551
1613.1866787882245,638.977164051056
1615.0016510866596,639.1664986237005
1616.8166233850945,639.3280802159401
1618.6315956835294,639.4620306793274
1620.4465679819646,639.5684718654147
1622.2615402803995,639.6475256257544
1624.0765125788344,639.6993138118982
1625.8914848772692,639.7239582753987
1627.7064571757041,639.7215808678078
1629.521429474139,639.6923034406783
1631.336401772574,639.636247845562
1633.1513740710088,639.5535359340112
1634.9663463694437,639.444289557578
1636.7813186678788,639.3086305678152
1638.5962909663137,639.1466808162743
1640.4112632647486,638.958562154508
1642.2262355631838,638.7443964340682
1644.0412078616187,638.5043055065076
1645.8561801600536,638.238411223378
1647.6711524584885,637.9468354362318
1649.4861247569233,637.6296999966212
1651.3010970553582,637.2871267560984
1653.1160693537931,636.9192375662158
1654.931041652228,636.5261542785254
1656.746013950663,636.1079987445795
1658.560986249098,635.6648928159304
1660.375958547533,635.1969583441304
1662.1909308459678,634.7043171807314
1664.005903144403,634.187091177286
1665.8208754428379,633.6454021855159
1667.6358477412728,633.0794604545144
1669.4508200397077,632.4898167309201
1671.2657923381425,631.8771037330848
1673.0807646365774,631.2419541793598
1674.8957369350123,630.5850007880972
1676.7107092334472,629.9068762776484
1678.5256815318821,629.2082133663655
1680.3406538303173,628.4896447725997
1682.1556261287521,627.7518032147033
1683.970598427187,626.9953214110275
1685.7855707256222,626.2208320799242
1687.600543024057,625.4289679397451
1689.415515322492,624.620361708842
1691.2304876209269,623.7956461055666
1693.0454599193617,622.9554538482706
1694.8604322177966,622.1004176553056
1696.6754045162315,621.2311702450235
1698.4903768146664,620.3483443357758
1700.3053491131013,619.4525726459142
1702.1203214115365,618.5444878937905
1703.9352937099713,617.6247227977566
1705.7502660084062,616.693910076164
1707.5652383068414,615.7526824473642
1709.3802106052763,614.8016726297096
1711.1951829037112,613.8415133415514
1713.010155202146,612.8728373012412
1714.825127500581,611.8962772271311
1716.6400997990158,610.9124658375727
1718.4550720974507,609.9220358509172
1720.2700443958856,608.925619985517
1722.0850166943205,607.9238509597236
1723.8999889927557,606.9173614918885
1725.7149612911905,605.9067843003636
1727.5299335896254,604.8927521035007
1729.3449058880606,603.8758976196513
1731.1598781864955,602.8568535671673
1732.9748504849304,601.8362526644003
1734.7898227833653,600.814727629702
1736.6047950818001,599.7929111814241
1738.419767380235,598.7714360379184
1740.23473967867,597.7509349175366
1742.0497119771048,596.7320405386304
1743.8646842755397,595.7153856195515
1745.6796565739749,594.7016028786513
1747.4946288724097,593.6913250342822
1749.3096011708446,592.6851848047953
1751.1245734692798,591.6838149085426
1752.9395457677147,590.6878480638758
1754.7545180661496,589.6979169891463
1756.5694903645845,588.7146544027064
1758.3844626630193,587.7386930229073
1760.1994349614542,586.7706655681011
1762.0144072598891,585.8113546615401
1763.829379558324,584.8799674926444
1765.644351856759,584.0316494053088
1767.459324155194,583.325696509525
1769.274296453629,582.8214049152842
1771.0892687520638,582.5780707325781
1772.904241050499,582.6549900713981
1774.7192133489339,583.1114590417354
1776.5341856473688,584.0067737535816
1778.3491579458037,585.4002303169282
1780.1641302442385,587.3509136147476
1781.9791025426734,589.8720334473478
1783.7940748411083,592.8739032273286
